Region,Building Class,Occupancy,DV,AV,,,,,,,,,
5,S_LFINF+CDH+DUM_H3,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDH+DUM_H4,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDH+DUM_H5,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDH+DUM_H6,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDH+DUM_H7,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDH+DUM_H8,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDH+DUM_H9,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUL_H1,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUL_H10,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUL_H11,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUL_H12,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUL_H2,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUL_H3,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUL_H4,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUL_H5,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUL_H6,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUL_H7,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUL_H8,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUL_H9,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUM_H1,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUM_H10,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUM_H11,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUM_H12,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUM_H2,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUM_H3,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUM_H4,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUM_H5,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUM_H6,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUM_H7,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUM_H8,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDL+DUM_H9,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUL_H1,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUL_H10,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUL_H11,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUL_H12,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUL_H2,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUL_H3,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUL_H4,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUL_H5,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUL_H6,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUL_H7,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUL_H8,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUL_H9,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUM_H1,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUM_H10,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUM_H11,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUM_H12,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUM_H2,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUM_H3,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUM_H4,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUM_H5,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUM_H6,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUM_H7,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUM_H8,COM,0.61,0.39,,,,,,,,,
5,S_LFINF+CDM+DUM_H9,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H1,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H10,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H11,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H12,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H13,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H14,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H15,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H16,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H17,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H18,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H19,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H2,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H20,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H25,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H3,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H30,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H35,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H4,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H5,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H6,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H7,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H8,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUH_H9,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H1,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H10,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H11,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H12,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H13,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H14,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H15,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H16,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H17,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H18,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H19,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H2,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H20,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H25,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H3,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H30,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H35,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H4,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H5,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H6,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H7,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H8,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDH+DUM_H9,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H1,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H10,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H11,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H12,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H13,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H14,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H15,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H16,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H17,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H18,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H19,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H2,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H20,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H25,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H3,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H30,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H35,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H4,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H5,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H6,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H7,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H8,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUL_H9,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H1,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H10,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H11,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H12,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H13,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H14,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H15,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H16,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H17,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H18,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H19,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H2,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H20,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H25,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H3,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H30,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H35,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H4,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H5,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H6,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H7,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H8,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDL+DUM_H9,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H1,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H10,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H11,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H12,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H13,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H14,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H15,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H16,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H17,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H18,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H19,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H2,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H20,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H25,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H3,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H30,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H35,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H4,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H5,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H6,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H7,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H8,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUL_H9,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H1,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H10,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H11,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H12,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H13,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H14,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H15,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H16,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H17,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H18,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H19,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H2,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H20,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H25,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H3,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H30,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H35,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H4,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H5,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H6,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H7,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H8,COM,0.61,0.39,,,,,,,,,
5,S_LFM+CDM+DUM_H9,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUH_H1,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUH_H10,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUH_H11,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUH_H12,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUH_H2,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUH_H3,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUH_H4,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUH_H5,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUH_H6,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUH_H7,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUH_H8,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUH_H9,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUM_H1,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUM_H10,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUM_H11,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUM_H12,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUM_H2,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUM_H3,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUM_H4,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUM_H5,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUM_H6,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUM_H7,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUM_H8,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDH+DUM_H9,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUL_H1,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUL_H10,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUL_H11,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUL_H12,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUL_H2,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUL_H3,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUL_H4,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUL_H5,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUL_H6,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUL_H7,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUL_H8,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUL_H9,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUM_H1,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUM_H10,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUM_H11,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUM_H12,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUM_H2,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUM_H3,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUM_H4,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUM_H5,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUM_H6,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUM_H7,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUM_H8,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDL+DUM_H9,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUL_H1,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUL_H10,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUL_H11,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUL_H12,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUL_H2,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUL_H3,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUL_H4,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUL_H5,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUL_H6,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUL_H7,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUL_H8,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUL_H9,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUM_H1,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUM_H10,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUM_H11,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUM_H12,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUM_H2,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUM_H3,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUM_H4,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUM_H5,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUM_H6,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUM_H7,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUM_H8,COM,0.61,0.39,,,,,,,,,
5,S_LWAL+CDM+DUM_H9,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUL_H1,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUL_H2,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUL_H3,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUL_H4,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUL_H5,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUL_H6,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUL_H7,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUL_H8,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUM_H1,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUM_H2,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUM_H3,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUM_H4,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUM_H5,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUM_H6,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUM_H7,COM,0.61,0.39,,,,,,,,,
5,S+MCF_LWAL+DUM_H8,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H1,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H1_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H10,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H10_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H11,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H11_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H12,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H12_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H13,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H13_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H14,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H14_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H15,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H15_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H2,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H2_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H3,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H3_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H4,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H4_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H5,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H5_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H6,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H6_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H7,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H7_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H8,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H8_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H9,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUH_H9_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H1,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H1_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H10,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H10_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H11,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H11_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H12,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H12_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H13,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H13_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H14,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H14_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H15,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H15_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H2,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H2_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H3,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H3_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H4,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H4_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H5,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H5_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H6,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H6_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H7,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H7_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H8,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H8_NSCA,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H9,COM,0.61,0.39,,,,,,,,,
5,SRC_LDUAL+DUM_H9_NSCA,COM,0.61,0.39,,,,,,,,,
5,W_LFM+CDH_H2,COM,0.52,0.48,,,,,,,,,
5,W_LFM+CDH_H3,COM,0.52,0.48,,,,,,,,,
5,W_LFM+CDH+DUH_H1,COM,0.52,0.48,,,,,,,,,
5,W_LFM+CDH+DUH_H1_NSCA,COM,0.52,0.48,,,,,,,,,
5,W_LFM+CDH+DUH_H2,COM,0.52,0.48,,,,,,,,,
5,W_LFM+CDH+DUH_H2_NSCA,COM,0.52,0.48,,,,,,,,,
5,W_LFM+CDH+DUH_H3,COM,0.52,0.48,,,,,,,,,
5,W_LFM+CDH+DUH_H3_NSCA,COM,0.52,0.48,,,,,,,,,
5,W_LFM+CDH+DUH_H4,COM,0.52,0.48,,,,,,,,,
